"Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Happy Death Day","Woodyanders","28 November 2018","Self-absorbed college student Tree (a delightfully tart and spirited performance by the fetching Jessica Rothe) finds herself trapped in a nightmarish continual cycle in which she reexperiences the day she was murdered over and over again until she figures out the identity of her killer.Director Christopher Landon keeps the involving and tricky story moving along at a brisk pace as well as expertly builds plenty of tension, maintains an engagingly breezy and sardonic tone throughout, and stages the shock set pieces with skill and flair. Scott Lobdell's clever script offers lots of neat variations on the time loop premise, further spices things up with amusing touches of inspired sharp humor, and even provides a surprisingly touching transitional arc for Tree in which she eventually learns to become a better and more considerate person.Moreover, it's acted with zest by a game and capable cast, with especially praiseworthy contributions from Israel Broussard as bumbling nice guy Carter, Ruby Modine as sweet roommate Lori, Charles Aitken as hunky professor Gregory Butler, and Rachel Matthews as the snarky Danielle. Rothe's winningly brash persona keeps this movie humming and makes Tree an easy character to both root for and care about. Bear McCreary's robust score hits the rousing spot. Toby Oliver's glossy widescreen cinematography gives this picture an impressive slick look. A super fun and satisfying winner.","
            10/10
            "
"Happy Death Day","TheMovieDiorama","27 February 2018","Even with the concept of replaying the same day injected into the horror genre, I couldn't help but slide into my seat thinking ""oh damn this is predictable"". Essentially a young girl (who happens to be the most unlikeable teenager in the universe) is murdered. However, she relives the same day over and over again where her death resets the day. With unlimited lives, she must attempt to find her killer so that she can escape this time loop. Whilst this never ending time loop is never truly explained, and really just feels forced as a gimmick, take the film with a pinch of salt and you'll enjoy it. A combination of 'Groundhog Day' and 'Scream', it feels more like a comedy than a horror/slasher. So if you are hoping to be on the edge of your seat...you'll be disappointed. Fancy having a laugh? Then you'll love this. We all know I'm emotionless, so for the film to evoke laughter from me is an achievement. Jessica Rothe was flat out excellent, carrying the entire story on her shoulders. Her dialogue execution was on point and her comedic timing was sublime. The supporting cast...not so much. It's all focussed on Rothe and it works. The antagonistic serial killer is your average horror movie mask-wearing maniac. The reveal was underwhelming but a small little twist at the end makes it more memorable. Replaying the same scenes repeatedly with slight differences is always a love/hate affair. I love the small details that change each time, however watching the same scene over and over again may not always be engaging. Having said that, I was compelled for the most part. Oh, and one small line of dialogue that jests about deaf people and sign language did somewhat have me in stitches...does that make me a bad person? Overall, Happy Death Day is enjoyable as a comedic slasher flick albeit flawed in concept and occasionally underwhelming.","
            7/10
            "
"Happy Death Day","hellholehorror","15 January 2019","I really enjoyed this! The concept is not the most original but the interpretation is fantastic. The film is funny, charming and the story powers through never really getting boring. Sound design and filming are strong. The lead girl is charismatic and charming to watch even at the start when she isn't the nicest person. Some of the background acting isn't very good. There are some scary moments but no gore or anything lasting scary. It's more about the story, the twist and the charm.","
            2/10
            "
"Happy Death Day","sreeragmeppadath","18 March 2019","This movie is perfect entertainer comparing to its genre.Its edge of seat thriller till end with a simple story.Its well made.Best option to chill out 1 and a half hour.","
            7/10
            "
"Happy Death Day","AnnaPagrati","28 August 2021","This plot, oh my God. So different than any other movie!","
            5/10
            "
"Happy Death Day","questl-18592","2 November 2019","Happy Death Day is a fun movie. It's part slasher, part comedy with a dash of Groundhog Day's schtick and a touch of counter horror's tendency to poke fun at the traditional horror tropes.The whole thing could fall pretty flat if not for Jessica Rothe's wonderfully engaging energy. Seeing her growl or rage in frustration one moment only to slap on a huge smile the next is wonderfully entertaining. It's definitely the kind of performance that makes me want to see her in more roles.Aside from that, it's just a fun ride overall. It's not a transcendent piece of filmmaking but it also isn't trying to be. It's exactly what it wants to be and I can respect that.","
            8/10
            "
"Happy Death Day","scottm18","2 November 2017","Wow..this is really a rip-off of Groundhog Day--they even acknowledge it in the movie. It also had wooden acting, inconsistencies galore and zero scare factor (the PG-13 rating was a dead giveaway as that's as bad sign in a horror movie). The lead actress looks like she could be on her way to some success...but just not in this. The most irritating part for me (not giving anything way due to trailer) is that no matter how long or short she 'lingers' on the repeated opening scenario...the next sequence of events are always in the same. That just wouldn't be the case IRL. Anyway. I wanted to like it as it had good premise, but it just didn't do it for me.","
            2/10
            "
"Happy Death Day","Pjtaylor-96-138044","24 October 2017","'Happy Death Day (2017)' is a horror-comedy that very knowingly takes the core conceit of (or at least popularised by) 'Groundhog Day (1993)' and smashes it together with the slasher genre. Where most pictures of the kind would try to scare or shock, this sets its sights solely on trying to entertain, using the language and influences of both its primary styles to provide a roller-coaster ride that has a good amount of edge but also knows when to pull back and have some fun. The result is a piece which isn't scary and isn't funny but is certainly enjoyable throughout, even if the ultimate 'whodunnit' reveals are a little disappointing and the machinations of the plot never quite come full circle (to the point that a few holes start to emerge). It actually manages to maintain a decent and non-repetitive pace that doesn't ape its most key inspiration all too often - although it does do just that, in the broadest of strokes, on a number of occasions. 7/10.","
            5/10
            "
"Happy Death Day","BandSAboutMovies","28 February 2018","You may say that horror is on the rise, with It being the highest grossing genre film ever and Get Out being considered for major awards. But give us the 70's and 80's, when you had a murder's row of slashers and horror flicks to choose from every week at the movies or drive-in, instead one or two to pick from.Written by comic book scribe Scott Lobdell and directed by Christopher B. Landon (Disturbia, that's not even a word), the elevator speech for this film is pretty simple: it's Groundhog Day meets Halloween. Yes, every single day, Theresa ""Tree"" Gelbma wakes up and is horribly killed, only for the same day to start all over again. And again.Tree makes the heroine's journey from self-centered mean girl to action-ready final girl across the span of around two week's worth of being brutally murdered. The twist that a serial killer is involved suddenly grounds the film where previously it seemed like it was shooting for the giallo, where everyone and anyone could be the killer. That's where Becca checked out.Me? I liked it. I didn't like the end of the film allusion to Groundhog Day, with Tree admitting that she'd never seen it. It seemed like such a Scream way to get around the biggest issue this film has - it's only original because it's a mash-up of previously made movies. There's also a scene set exactly like Sixteen Candles, but this is where I realize that I'm old and that this film's target audience has probably never seen a John Hughes movie.Happy Death Day was in development for a decade, starting as Half to Death with Megan Fox attached. Director Landon even did a rewrite way back when, so when the film's producer remembered that at a meeting, she brought up the unfilmed script. Thanks to his work on the Paranormal Activity series, Blumhouse was quick to greenlight the film.The baby mask was designed by Tony Gardner, the same guy who made the Ghostface mask for Scream. There was a chance that it almost was a pig mask, but the evil baby killer face that keeps showing up in the film is pretty unsettling.There's talk of a sequel, which probably wouldn't have happened if the film ended the way it was originally intended to. In that version, we'd follow Tree to the hospital after meeting up with the real killer and she's murdered in the hospital by a nurse - who ends up being Dr. Butler's wife Stephanie, in revenge for the affair that she is having with her husband. What a downer, right?Here's the weirdest part of the movie. There's another film called Before I Fall that has the exact same plot, where a girl has to live the same day over and over again, trying to make things better but still dying. That'd be fine if the trailer for that film wasn't on the DVD for Happy Death Day! Talk about weird placement. Hey - our film may only seem original until you see a trailer for a film that you may be confused into thinking is the same film you're currently watching.Maybe my steady diet of Sergio Martino and Joe D'Amoto movies has made me crazy, because I expect more weirdness in every film I watch. That said, this is a mainstream Hollywood film made for teens and tweens, so perhaps I should have tempered my expectations. It's good, but it never makes you jump, it never really makes you think (pther than the gigantic plot hole that if each death starts adding up, even after the happy ending isn't going to be so happy, but that's just ignored) and it passes by rather quickly.","
            5/10
            "
"Happy Death Day","nch-35770","11 December 2019","I saw the trailer and knew I had to watch it.
I've always loved slasher movies so liked the twist idea of mixing it with Groundhog Day.The movie lived up to my expectations and I even paid to watch it twice at the cinema.I don't want to spoil anything in the movie so I just recommend you watch it.Note, I didn't enjoy the second movie.","
            9/10
            "
"Happy Death Day","pennytsg","17 November 2017","I truly not recommend this movie to anyone. In the first ten minutes, it seems kinda cool, but after that the girl keeps dying, and waking up, and dying, and waking up, and dying, and waking up, and dying, and waking up, and dying, and waking up.. Also, it is pretty obvious who wants to kill her from the very beginning of the movie. It is so pointed out that she is being such a bitch to her roommate, that you can guess that it is her who wants to harm her. More over, at some points, the movie tries to hard to be funny. The only part that i smiled (not laughed), it was when her boyfriend pranked her in the end. I found the other parts really lame. To sum up, as I've already said, this may be my last review, cause I almost died of boredom. Not trying to be a bitch, but it was a disaster for me.","
            8/10
            "
"Happy Death Day","redrobin62-321-207311","21 August 2018","I've gotta take my hat off to Jason Blum. The guy knows how to make money. Who else is known for spending $3 to $5 million on a movie and getting back ten to twenty times the amount? He definitely has a magic touch. I WANT to be Jason Blum!That said, could I bring myself to fund a movie like ""Happy Death Day""? I'd hate to admit it, but if I knew I'd make $50M for my $5M investment, I guess I would. This flick was probably written by a college freshman for an audience aimed directly at his peers. The acting was so-so, the story made no sense, I've never seen a hospital so empty, all the characters were cliches, and did I say the story made no sense?Why'd I watch it knowing what I was getting myself into? Blumhouse has been a winner in my book. There stories are fairly basic - beginning, middle and end with a few twists thrown in for good measure. In other words, you know going in that it won't be a complete waste of time and it wouldn't dethrone ""Lawrence Of Arabia"" from any Top Ten movie lists. You pay what you get for - 90 minutes of so-so scares, if that's your thing.","
            7/10
            "
"Happy Death Day","sfwriter999","18 October 2017","I'm a big fan of Groundhog Day, Edge of Tomorrow, and Triangle. I had high hopes for this as there's a formula for this genre of try again until you succeed movie. In Groundhog Day and Edge of Tomorrow, the main character is unlikable with character flaws and as the character explores his world and tries to figure out what he/she needs to do to get out of the time loop, they through learning experiences become a better person and get past their flaws. In Groundhog Day, a selfish person becomes charitable. In Edge of Tomorrow, a coward becomes brave. In Triangle, the victim becomes the stalker.In Happy Death Day, the selfish becomes caring.In the the other three mentioned movies, the lessons learned are over a long time and through experimentation. In Happy Death Day, the experimentation happens, but the break through comes too easily. In the earlier scene before the character turn, she is still mean. Afterwards, she's suddenly nice as if through a eureka moment. We don't see the change and she's suddenly nice.Too much time is spent on the first kills which take up too much screen time. The kills are not that innovative or funny. More time should have spent on her character development. At one point, I thought, why don't she just tear the mask off the killer? Then she'll know who it is even though she'll die.The non-supernatural killer also popped out of nowhere with no reason as to how the killer found her. At some point, I thought there was some supernatural agency, but there wasn't.The love story is a bit facile too. Just because the guy tried to save her life, she falls in love with him. A bit pat.Anyway, a good high concept idea that's executed poorly. This okay movie could have been much, much better.","
            10/10
            "
"Happy Death Day","Hellmant","20 October 2017","'HAPPY DEATH DAY': Four and a Half Stars (Out of Five) A horror film about a college student that's murdered on her birthday, and then keeps waking up the previous morning, having to repeat the same day until she can find out who her killer is and stop them. It was directed by Christopher B. Landon (who also helmed the 2015 zombie horror flick 'SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE'), and it was written by Scott Lobdell. The film stars Jessica Rothe, Israel Broussard, Rachel Matthews and Ruby Modine. It's received mostly positive reviews from critics, and it's a huge hit at the Box Office as well. I absolutely loved it! Tree Gelbman (Rothe) is a very popular student at her school, who's having an affair with a married teacher and likes to party and drink a lot. She wakes up in the dorm room of a much less popular student than her, named Carter Davis (Broussard). Tree then rushes out of his room, embarrassed by what she's done, and goes about her day, which happens to be her birthday. Later that night she's murdered by a masked killer, and the next day she wakes up the previous morning, having to repeat the same day again. Tree discovers that she'll have to keep doing this, until she can learn the identity of her killer and stop them.There's been so many movies now that take a different spin on the 'GROUNDHOG DAY' storyline (like the equally excellent 'BEFORE I FALL', from earlier this year), that it seems like it should be it's own film genre by now!. This movie manages to do it in a pretty fresh and somewhat creative way though, and it's a hell of a lot of fun. Especially if you love horror flicks (like I do). Rothe is great in the lead, and Lobdell seems to be an awesomely talented director at this film genre. I can't wait to see what he does next, and I definitely recommend this movie as a Halloween treat!Watch an episode of our movie review show 'MOVIE TALK' at: https://youtu.be/oV2G3RUT234","
            7/10
            "
"Happy Death Day","larking-85912","26 July 2021","Love a movie that was clearly made by someone who grew up in the 80s and loves slasher classics. Blumhouse watered it down for rating but its a fun thrill with some good laughs!","
            3/10
            "
"Happy Death Day","justin-fencsak","25 February 2018","From the studio that scared you with Get Out, The Visit, and Split comes Happy Death Day, a horror film that's enjoyable for fans of horror and movies like Groundhog Day in which the same thing goes over and over again. Jessica Rothe shines as the main character, a sorority girl in college, as well as Israel Boussard as Carter Davis. It's worth a rental at best. I'm surprised that this movie was rated PG-13 instead of R.","
            7/10
            "
"Happy Death Day","jacobjohntaylor1","18 October 2017","If you are looking for a really scary movie see this. This is not a 6.6. That is underrating it. This is a 10. It is very scary. It has a great story line. It also has great acting. It also has great special effects. If you like scary stories you will like this movie. See this movie. It is scarier then A Nightmare on elm street and that is not easy to do. This scarier then The silences of the lambs could ever be. This scarier then Friday the 13th V a new beginning and that is not easy to do. This is scarier then Halloween resurrection could ever be. This is a great horror movie. See it. Great movie great movie great movie great movie.","
            10/10
            "
"Happy Death Day","bkrauser-81-311064","11 October 2017","Isn't it weird that we've gotten two different teengirl versions of the Groundhog Day (1993) format in the same year? It's a little weird right? Granted there's a slight difference between the two. One centers on a selfish, white, blonde antihero whose conceited worldview is put into question when blood spilled over the course of the day forces them into an unexplained never-ending time-loop. The other is about a selfish, white, blonde antihero whose conceited worldview is put into question when blood spilled over the course of the day forces them into an unexplained never-ending time-loopin college. That and the blood spilled is her own which actually makes Happy Death Day a tad more fun than Before I Fall (2017).Happy Death Day follows college student and proto-walking disaster Tree Gelbman (Rothe), as she tries to avoid the fact that Monday the 18th is her birthday. After managing to p**s off the lion's share of campus including an ex, a professor's wife, most of her sorority sisters and her father, Tree is unceremoniously dispatched by a masked murderer while in transit to a party. In a twist of fate, Tree has the chance to relive her final day again and again in order to solve her own murder.As with any movie of this stripe that isn't written by Harold Ramis and Danny Rubin, Happy Death Day writes itself into a corner and begins to fall apart by the last act. What's worse is because the film is jamming its lofty premise in the lurid, sensationalist mode of a slasher movie (or about as sensationalist as a PG-13 can be), the reveals are all but guaranteed to be anticlimactic.That said, if you forgive the narrative clumsiness you can still walk away thinking this movie is a lot of fun. As our resident Mean Girl Jessica Rothe is perfect fodder for all the comically staged deaths that stop just short of turning the film into an Itchy & Scratchy cartoon. As the stakes get raised so too does her status from a screaming first-girl-dead to a semi-resourceful last-girl-standing. Granted her instincts are more High School Drama club than ""I'd like to thank the Academy,"" but for a movie like this it just works.As far as Blumhouse Productions go, Happy Death Day has more in common with Darwin Awards (2006) than this year's Get Out (2017). There are a lot of bad decisions both amongst the characters and throughout the plot. But the one truly great decision this film made: to be a comedy, makes it all worthwhile. Check it out if for no other reason than to see the third best film about a character reliving the same day over and over. If however you haven't seen Groundhog Day or Edge of Tomorrow (2014), check those out instead.","
            8/10
            "
"Happy Death Day","dantonstl","28 October 2017","omg.oh my gosh. I don't have a lot to talk about, but initially and almost immediately scanning through the cast I was like, yeah I like the brunette the best.as the main characters behaviors modified....I was like, aw man....this isn't even interesting...I saw that coffee cup over there in the corner...I had already seen Dunkirk and flatliners...and still...nothing. I think the funnest part of the film was evaluating who had on dentures or not. AND it seemed like there were quite a few stars who had had them. obviously these party animals enamel had been damaged and we were left as an audience to guess how the happy ending might end up. don't get me wrong, there are some twists within the film.incompetent hospital staff etcetera. jokes? no no..not many. babes? no no..and the brunette ? well, she seemed to be about 150 pounds and maybe 5 ft 6inches tall....overall it kinda had a HEATHERS like vibe to it....but whether or not the boy the girl repeatedly ends up starting her day over again with is actually that one guy in Dunkirk remains to be investigated....youde have to look up the cast of both films to see if they match up.","
            6/10
            "
"Happy Death Day","stevenclayalcander","24 October 2017","Movie with the time loop concept is interesting but really need many good elements in it. It must contain good story, morale message, and also the brilliant plot twist is a must. And what makes this movie great ? Yeah it because Happy Death Day has all of the important element. Simple story with popular girl in university, with good directing, the repeated scene because of time loop doesn't seem boring. They can make the audience to be curious and sometimes with extra comedy it makes this film really great !No doubt you will like this horror thriller movie because it is not similar like usual horror movie with some ghost, devil, or mysterious phenomenon. Its more like thriller movie with mysterious psychopath that kills you and you just cant escape from it. Even if I think this movie is brilliant, I admit that with this film concept like this, I like better if the movie genre is drama because it can offer you much more emotional, dramatic, and better morale message.","
            8/10
            "
"Happy Death Day","Reggiemh","8 February 2019","Love these kinds of movies! I'll always be a teenage horror fan at heart!! Not much gore, some jump scares, no sex that I remember. And it's a bit funny! How can you go wrong! And the main actress is filling adorable!","
            5/10
            "
"Happy Death Day","acidburn-10","15 December 2022","'Happy Death Day' is an entertaining flick that blends horror, comedy and slasher genre elements with a hint of romantic comedy thrown into the mix, because why not and let's not forget a premise borrowed from the classic Bill Murray movie 'Groundhog Day', which results in a pretty entertaining experience with plenty of laughs and thrills for good measure.The plot = A college student Tree Gelbman (Jessica Rothe) must relive the day of her murder repeatedly in a continuous time loop that will only end when she discovers her killer's identity.I honestly can't believe that no-one's ever used the 'Groundhog Day' premise for a horror movie before (that I know off) and here it's effectively used with its tongue planted firmly in its cheek and really has a blast with it. The mystery element really works well here also as the story unfolds day by day it takes a few twists and turns, especially regarding the killer's identity which honestly took me by surprise. Even the repetitive structure (which may not be for everyone) plot device works perfectly when it comes to providing laughs or the odd frightening chills. But don't go into this expecting a straight up slasher flick with gory kills or you will be sorely disappointed.The performances are strong here with Jessica Rothe providing an engaging performance as the lead Tree, the character is utterly unlikeable at first, but as the film progress you discover layers to her character and she carries the film rather well.Overall 'Happy Death Day' is an absurd thrill ride with a charming lead performance and an interesting plot with plenty red herrings to keep you guessing throughout. So this flick was silly energetic fun.","
            6/10
            "
"Happy Death Day","Coventry","4 December 2019","The idea behind ""Happy Death Day"" isn't new. Duh, everybody knows that! But wait, actually, I'm not talking about the obvious link with ""Groundhog Day"". Practically every reviewer around here already referred to the Bill Murray classic, and even the film itself mentions it as an obvious influence. What I mean is that more or less the same plot concept has already been used in the horror genre as well. In 2006, at the Brussels Fantastic Film Festival, I saw a neat little movie called ""Gruesome"" (also known as ""Salvage"") and the plot is identical to ""Happy Death Day"". That film ended up in total indie-obscurity, whereas ""Happy Death Day"" became a tremendous big hit. Too bad, because ""Gruesome"" is a fun and competent, albeit insignificant little horror gem. And ""Happy Death Day"" is just that, too!I'm surprised at how much I enjoyed this light-headed, tongue-in-cheek and spirited horror comedy. Director Christopher Landon (""Scouts Guide to the Zombie Apocalypse"") knows exactly what type of ambiance a tale such as this requires. The film luckily doesn't take itself seriously, and in that case, I also mercifully forgive the copious errors in logic & continuity, as well as the lack of excessive gore & bloodshed due to the dreadful PG-13 rating. Tree - short for Theresa, apparently - is a college student of the most obnoxious and loathsome sort. In fact, her entire sorority behaves like the girls in the hilarious series ""Scream Queens"". Tree thinks she's better than everyone else, humiliates her fellow students, sleeps around with professors, and is generally unpleasant to be around. She gradually changes, however, when she's unwillingly forced to relive her last day (simultaneously her birthday) over and over again because it always ends with getting butchered at the hands of a mean killer with a baby mask. Why a baby mask? Because it's the mascot of the local campus football team, and the masks are sold in every shop on every corner of the street, so literally everybody can be the killer. I must admit I really loved the performance of lead actress Jessica Roth. She carries the film seemingly without effort, her transformation from a cold-hearted shrew into a likable heroine almost comes naturally, and she has good chemistry with her male co-star Israel Broussard. ""Happy Death Day"" is a slasher, and I still think that slashers must contain extreme violence, and therefore cannot be rated PG-13. Hence, I can't bring myself to give a rating higher than 6/10, but it was a fun little movie and I will definitely watch the sequel(s).","
            7/10
            "
"Happy Death Day","bigbrochris-89827","1 November 2017","I went to see this recently and oh my god did I have a blast it was a perfect Halloween fright fest with beautiful girls laughs and of course scares it had lots of lessons to learn too about accepting others for who they are and it taught about forgiveness once someone wrongs you and you can sometimes get redemption from them","
            10/10
            "
"Happy Death Day","damion-891-180122","7 November 2018","So I'm literally 7 minutes and 48 seconds in the movie this girl was so rude to everybody, literally everyone she met that I don't know how they will make me fill sorry for her in the end. I know they want to make us believe that the killer could be anybody but come on. Also she can drink herself into coma but Save me Lord from the milkshakes and carbs. I just watched the whole thing and nothing special. Basically Groundhog Day meets Ghost but its neither a love story or to be a ghost haunting her killer. The description of the movie kinda threw me away that she is actually dead and she finds her killer as a ghost but its not. Also I know the answer but in the end how do we know that she is now a good person since when she tried to be nice she died? Hope my review helps you choose better movie than this one and for me it was more about the number on my watchlist - this one makes 2116 movies so moving to the next one :)","
            5/10
            "
"Happy Death Day","eparazak","16 October 2017","Happy Death Day is a movie about a university student who, on her birthday, manages to get killed by an unknown masked person. After the experience, she wakes up and realizes that she is reliving said day. While she is repeating this process, she decides to begin tracking down the person who is repeatedly slaughtering her.Now going into this movie I didn't really expect that much. A horror movie such as this one simply looked like one where jumpscares would be very common. To an extent, I was right; there were a lot of jumpscares in this film and only a couple were effective. The first one, for instance was effective because you couldn't see it coming, but they stopped being effective directly afterwards because I had an idea where the plot was going to go with every repeated day. In a way, the movie fails at being a horror due to its predictability. This movie also has some major plot holes that I would discuss, but that would dive into spoiler territory.As for the stuff that I enjoyed in the film, it does get entertaining sometimes and many of the jokes were pretty funny. The relationships between the main character, the love interest and the dad eventually began to grow on me. If there's one thing that the movie somewhat succeeds in as a horror, it's the fact that it does deal with some of the repercussions of fear and what it can do to one's body and that's kind of scary when you think about it.Overall I really did enjoy this movie when it felt more like a dramedy. However, when it turns back into a horror film, for the most part Happy Death Day turns into an ineffective horror movie that is intended on using predictable jumpscares as a means to scare people, leaving that aspect of the films very weak.6/10","
            7/10
            "
"Happy Death Day","XueHuaBingYu","20 January 2022","It was kind of a great film until you try to think about what causes time loop that let Teresa relive the day over and over again. I kind of want to know how she's in time loop to save herself from being killed. Sadly, they didn't explain it. Or they didn't know how to explain it? Who knows.Anyway, this film has quite a mystery of who the hell is trying to kill her and the reason behind it. It was indeed interesting. So, if you just watch the film in the way they want to show you and don't try to think some scientific explanation(s), this film is a great one to enjoy.","
            5/10
            "
"Happy Death Day","colewaters","13 October 2017","Happy Death Day is a fantastic horror/ comedy blockbuster hit. Every second of this movie was non stop fantastic. The acting in the movie was on point from start to end. The way the film was directed was hands down gorgeous this film better get nominated for an Oscar for the acting and the directing. Happy Death Day is a perfect teen film for teens to go see with their friends.Parents this is a film that if you want your kids to have nightmares all night long. The film is very unique, but while being unique it is extremely wonderful I have to say that Happy Death Day is one of the best horror films ever and one of the best comedy movies ever. This movie was a huge surprise I knew it was going to be a good movie but it was a fantastic movie it just got better and better.My score 10/10","
            7/10
            "
"Happy Death Day","mitchellzelenak","14 October 2017","A mediocre concept with some mediocre scenes. My main question is did anyone actually read over the character's lines? They were some of the most cringy things I've ever heard and that alone legitimately ruined the movie for me.A ""meh"" idea and some funny moments, but not worth the money unless a friend is willing to pay for the ticket.","
            8/10
            "
"Happy Death Day","superstradivariusboys","8 June 2022","Okey, I have to admit that I found this film rather sympathetic.However, I was hoping for a little more for a film called ""happy death day"", although the number of murders shown on the screen is correct, the methods are quite poor, too classic, nothing that really makes us anxious .It would have been a good opportunity to show original murder.Otherwise the actors are good, especially Rachel Matthews in her minx role played to perfection.It's a pretty fun movie to watch, especially since you feel the movie tries not to fall into the clichés of the lame teen movie, while using the clichés inherent in this kind of movie in a good way.","
            8/10
            "
"Happy Death Day","ramonster_uk","26 October 2017","This movie is a 15 certificate in the UK and I have little to no idea why it was rated this, it is tame! It appears this was far more intended to be a comedy and not a very good one at that. I didn't hate the movie, but I was also looking forward to it finishing. I read that this movie was going to have more graphic deaths and a different ending, both of these would have helped the movie from being what it currently is, a below-average teen comedy. At the end of the day it is not a terrible movie, but also doesn't deserve its over-inflated score on here at the moment, I thought my 5 out of 10 was generous! Stick with the old Scream and Final Destination movies, you'll have a much better time.","
            8/10
            "
"Happy Death Day","gfunkbsafe","16 January 2022","The time-loop thing has been done before numerous times, still this is a fun take -with a nice twist at the end which you may or may not see coming- that's worth a watch.","
            6/10
            "
"Happy Death Day","ThomasDrufke","15 October 2017","We've had a nice little resurgence of great horror films the last few years, and Happy Death Day is no different. It's really not all that scary of a film, only presenting a few jump scares here and there. It succeeds far more as a Jessica Rothe driving force of charm, wit, and charisma.Having a bit part in La La Land, Jessica Rothe gets her first starring role as Tree Gelbman, a college student who awakens in an unknown dorm room on her birthday and finds herself reliving the same day over and over again as an unknown masked person stalks and murders her each night. As I said this isn't a film that will keep you up at night, instead, it works with its (semi) unique story structure and rapid pace. Yes, this film feels a whole lot like Groundhog Day and Edge of Tomorrow, heck, it even mentions the inspiration at one point. But there's something to be said for a horror film to have such a fun tone and lead. Seriously, this film lives and dies with how good Jessica Rothe is.Luckily, there's a few twists and turns along the way to keep the film from falling into typical horror clichés (which is does inevitably do every now and then). However, as long as the film is entertaining and presents a serviceable script with likable performances, that's enough to keep me in the theater. Granted, the script and some supporting performances are admittedly bland. I always feel like young actors have a tough time pulling off realistic students, high school or college. The script is smart as a whole, but some individual lines are something I would expect from a really low-budget horror film, not something that would come from Blumhouse Productions.What I will say about Happy Death Day is that it's one of the few horror films that I think is pretty easy to re-watch. Nothing nightmarish attached, a very enjoyable turn from Rothe, and a well structured mystery- thriller. It's weird to say, but the horror genre is really starting to grow on me.7.8/10","
            6/10
            "
"Happy Death Day","gani0401","25 January 2021","I thought this movie looked silly at first glance. I then saw Freaky, loved it, and looked for similar works. I gave this movie another chance and am glad I did. It's scary and funny and blend the two genres just right. Even a little bit of romantic comedy is mixed in. It's a fun movie. I look forward to watching the sequel.","
            7/10
            "
"Happy Death Day","Dark-Wolverine","29 June 2020","The movie revolves around a college student, Tree Gelbman(Rothe) who wakes up in Carter's (Broussard) room on her birthday and gets murdered over and ends up in a loop which could only be broken if she found out who her real killer is. As she gets respawned again and again and she tries to make that day day better and better,just like Groundhog Day and even that movie is referenced here multiple times.This movie was a really enjoyable ride. The best thing of this movie was Jessica Rothe as Tree Gelbman,she was really amazing as a college student.The other characters were fun to watch. The pacing was good. The music was suiting. The movie contains many twists and turns that would surely make you go ""wait,what?"". The comedy in this movie worked, mostly in the form of visual representation. It was intense at times.Overall, Happy Death Day is a fun watch but,the magic only works one time. It's a short movie, it's worth a watch for everyone.","
            7/10
            "
